Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-02 14:30:00-04:00,124.62999725341797,124.80000305175781,124.54000091552734,124.62560272216797,864107,0.0,0.0
2023-06-02 14:45:00-04:00,124.62999725341797,124.8499984741211,124.625,124.77999877929688,1013814,0.0,0.0
2023-06-02 15:00:00-04:00,124.78500366210938,124.91999816894531,124.5199966430664,124.61000061035156,1117116,0.0,0.0
2023-06-02 15:15:00-04:00,124.62000274658203,124.75499725341797,124.33999633789062,124.3550033569336,1411457,0.0,0.0
2023-06-02 15:30:00-04:00,124.3499984741211,124.36000061035156,124.12000274658203,124.16000366210938,2058996,0.0,0.0
2023-06-02 15:45:00-04:00,124.1500015258789,124.41000366210938,124.1050033569336,124.2699966430664,3694820,0.0,0.0
2023-06-05 09:30:00-04:00,123.36000061035156,124.8499984741211,123.02999877929688,124.62000274658203,5507652,0.0,0.0
2023-06-05 09:45:00-04:00,124.61000061035156,124.6272964477539,123.80999755859375,124.33000183105469,2609489,0.0,0.0
2023-06-05 10:00:00-04:00,124.32710266113281,125.04000091552734,124.20999908447266,124.7300033569336,2575369,0.0,0.0
2023-06-05 10:15:00-04:00,124.75,125.33000183105469,124.52999877929688,124.7300033569336,2184273,0.0,0.0
2023-06-05 10:30:00-04:00,124.72810363769531,125.43000030517578,124.6500015258789,125.33000183105469,1663552,0.0,0.0
2023-06-05 10:45:00-04:00,125.31999969482422,125.54000091552734,125.12000274658203,125.44000244140625,1807703,0.0,0.0
2023-06-05 11:00:00-04:00,125.48999786376953,125.58999633789062,125.3301010131836,125.42009735107422,1181599,0.0,0.0
2023-06-05 11:15:00-04:00,125.43000030517578,125.77999877929688,125.19999694824219,125.38999938964844,1408728,0.0,0.0
2023-06-05 11:30:00-04:00,125.37999725341797,125.80000305175781,125.30000305175781,125.59819793701172,1392476,0.0,0.0
2023-06-05 11:45:00-04:00,125.5999984741211,125.6500015258789,125.31999969482422,125.44999694824219,1091453,0.0,0.0
2023-06-05 12:00:00-04:00,125.45999908447266,125.52999877929688,124.98999786376953,125.375,1161152,0.0,0.0
2023-06-05 12:15:00-04:00,125.37999725341797,125.47679901123047,124.91999816894531,125.16000366210938,916260,0.0,0.0
2023-06-05 12:30:00-04:00,125.15499877929688,125.18990325927734,124.77999877929688,124.88739776611328,1006630,0.0,0.0
2023-06-05 12:45:00-04:00,124.88999938964844,125.19999694824219,124.87999725341797,125.12999725341797,827199,0.0,0.0
2023-06-05 13:00:00-04:00,125.12999725341797,125.18000030517578,124.98930358886719,125.08999633789062,1240626,0.0,0.0
2023-06-05 13:15:00-04:00,125.097900390625,125.0999984741211,124.55000305175781,124.72000122070312,1122452,0.0,0.0
2023-06-05 13:30:00-04:00,124.7300033569336,124.90499877929688,124.52999877929688,124.75910186767578,1001140,0.0,0.0
2023-06-05 13:45:00-04:00,124.75499725341797,124.9000015258789,124.62000274658203,124.81999969482422,656174,0.0,0.0
2023-06-05 14:00:00-04:00,124.83499908447266,125.0199966430664,124.57499694824219,124.66000366210938,1024160,0.0,0.0
2023-06-05 14:15:00-04:00,124.66999816894531,124.9800033569336,124.63999938964844,124.87000274658203,932807,0.0,0.0
2023-06-05 14:30:00-04:00,124.875,124.9000015258789,124.30000305175781,124.6500015258789,1569137,0.0,0.0
2023-06-05 14:45:00-04:00,124.65499877929688,125.0199966430664,124.27999877929688,124.98999786376953,1313487,0.0,0.0
2023-06-05 15:00:00-04:00,124.98999786376953,125.05000305175781,124.58999633789062,124.9468994140625,1447244,0.0,0.0
2023-06-05 15:15:00-04:00,124.95999908447266,125.12000274658203,124.86000061035156,125.01000213623047,1198376,0.0,0.0
2023-06-05 15:30:00-04:00,125.0,125.08779907226562,124.7300033569336,125.01000213623047,1209540,0.0,0.0
2023-06-05 15:45:00-04:00,125.01499938964844,125.41999816894531,124.94999694824219,125.28980255126953,3152909,0.0,0.0
2023-06-06 09:30:00-04:00,125.06999969482422,126.252197265625,125.0,125.7500991821289,4287515,0.0,0.0
2023-06-06 09:45:00-04:00,125.75,126.23999786376953,125.44999694824219,125.94000244140625,2356904,0.0,0.0
2023-06-06 10:00:00-04:00,125.94999694824219,126.08999633789062,125.45999908447266,125.73999786376953,1747746,0.0,0.0
2023-06-06 10:15:00-04:00,125.72000122070312,126.18499755859375,125.48999786376953,125.8550033569336,1836005,0.0,0.0
2023-06-06 10:30:00-04:00,125.8550033569336,126.4000015258789,125.66000366210938,126.38999938964844,2071129,0.0,0.0
2023-06-06 10:45:00-04:00,126.38999938964844,126.77999877929688,126.30870056152344,126.6500015258789,2265625,0.0,0.0
2023-06-06 11:00:00-04:00,126.658203125,126.80000305175781,126.51119995117188,126.60800170898438,1216228,0.0,0.0
2023-06-06 11:15:00-04:00,126.61000061035156,126.80000305175781,126.05999755859375,126.28500366210938,1417464,0.0,0.0
2023-06-06 11:30:00-04:00,126.27999877929688,126.43000030517578,126.21009826660156,126.3499984741211,853158,0.0,0.0
2023-06-06 11:45:00-04:00,126.3499984741211,127.0470962524414,126.34400177001953,126.93499755859375,1943349,0.0,0.0
2023-06-06 12:00:00-04:00,126.94000244140625,127.05999755859375,126.55000305175781,126.56009674072266,1237399,0.0,0.0
2023-06-06 12:15:00-04:00,126.55989837646484,127.0199966430664,126.44000244140625,127.0199966430664,1478679,0.0,0.0
2023-06-06 12:30:00-04:00,127.01679992675781,127.4000015258789,126.71379852294922,126.80719757080078,1709739,0.0,0.0
2023-06-06 12:45:00-04:00,126.80999755859375,127.0,126.54000091552734,126.55380249023438,1015469,0.0,0.0
2023-06-06 13:00:00-04:00,126.55500030517578,126.7300033569336,126.5009994506836,126.67500305175781,829158,0.0,0.0
2023-06-06 13:15:00-04:00,126.67939758300781,126.94000244140625,126.55000305175781,126.94000244140625,1118721,0.0,0.0
2023-06-06 13:30:00-04:00,126.93000030517578,127.05000305175781,126.5199966430664,126.5645980834961,1587179,0.0,0.0
2023-06-06 13:45:00-04:00,126.56800079345703,126.71990203857422,126.37000274658203,126.43000030517578,1124619,0.0,0.0
2023-06-06 14:00:00-04:00,126.43499755859375,126.55999755859375,126.3499984741211,126.4800033569336,862966,0.0,0.0
2023-06-06 14:15:00-04:00,126.4800033569336,126.56999969482422,126.19000244140625,126.55999755859375,1113645,0.0,0.0
2023-06-06 14:30:00-04:00,126.56999969482422,126.62999725341797,126.36009979248047,126.50499725341797,933136,0.0,0.0
2023-06-06 14:45:00-04:00,126.50499725341797,126.69920349121094,126.43000030517578,126.62999725341797,1062374,0.0,0.0
2023-06-06 15:00:00-04:00,126.63999938964844,127.0999984741211,126.63999938964844,126.80999755859375,1637022,0.0,0.0
2023-06-06 15:15:00-04:00,126.80999755859375,126.86000061035156,126.58000183105469,126.6052017211914,821396,0.0,0.0
2023-06-06 15:30:00-04:00,126.61000061035156,126.6698989868164,126.13999938964844,126.46009826660156,1329692,0.0,0.0
2023-06-06 15:45:00-04:00,126.45999908447266,126.87999725341797,126.33999633789062,126.5999984741211,2915721,0.0,0.0
2023-06-07 09:30:00-04:00,127.01000213623047,127.36499786376953,126.6050033569336,126.62000274658203,7349321,0.0,0.0
2023-06-07 09:45:00-04:00,126.61029815673828,126.62999725341797,125.7750015258789,126.18000030517578,3854289,0.0,0.0
2023-06-07 10:00:00-04:00,126.19000244140625,126.31999969482422,125.43000030517578,125.50499725341797,2738742,0.0,0.0
2023-06-07 10:15:00-04:00,125.5,125.58999633789062,124.31999969482422,124.518798828125,3494949,0.0,0.0
2023-06-07 10:30:00-04:00,124.6050033569336,124.62000274658203,123.72000122070312,123.77999877929688,3465924,0.0,0.0
2023-06-07 10:45:00-04:00,123.7699966430664,124.15499877929688,123.16000366210938,123.65080261230469,3986891,0.0,0.0
2023-06-07 11:00:00-04:00,123.6500015258789,123.75990295410156,123.13500213623047,123.3104019165039,2687768,0.0,0.0
2023-06-07 11:15:00-04:00,123.31999969482422,124.05999755859375,123.05999755859375,123.73999786376953,2983976,0.0,0.0
2023-06-07 11:30:00-04:00,123.73500061035156,123.91000366210938,122.5999984741211,122.62470245361328,4898080,0.0,0.0
2023-06-07 11:45:00-04:00,122.62000274658203,122.96620178222656,122.37000274658203,122.62999725341797,2991510,0.0,0.0
2023-06-07 12:00:00-04:00,122.63999938964844,122.94000244140625,122.32009887695312,122.40699768066406,2049000,0.0,0.0
2023-06-07 12:15:00-04:00,122.40049743652344,122.47000122070312,121.69999694824219,121.83999633789062,2915076,0.0,0.0
2023-06-07 12:30:00-04:00,121.83999633789062,123.04000091552734,121.83999633789062,122.9000015258789,3295857,0.0,0.0
2023-06-07 12:45:00-04:00,122.9000015258789,122.9000015258789,122.06999969482422,122.26000213623047,1969465,0.0,0.0
2023-06-07 13:00:00-04:00,122.26499938964844,122.58000183105469,121.94999694824219,121.99140167236328,1750959,0.0,0.0
2023-06-07 13:15:00-04:00,121.99500274658203,122.41000366210938,121.97000122070312,122.05000305175781,1682351,0.0,0.0
2023-06-07 13:30:00-04:00,122.05000305175781,122.08999633789062,121.58000183105469,122.04000091552734,2134374,0.0,0.0
2023-06-07 13:45:00-04:00,122.05000305175781,122.33999633789062,121.79499816894531,122.29000091552734,1520019,0.0,0.0
2023-06-07 14:00:00-04:00,122.28500366210938,122.69999694824219,122.26319885253906,122.51499938964844,1876140,0.0,0.0
2023-06-07 14:15:00-04:00,122.51000213623047,122.61000061035156,122.18000030517578,122.26229858398438,1642845,0.0,0.0
2023-06-07 14:30:00-04:00,122.26499938964844,122.29000091552734,121.62000274658203,121.66000366210938,1913198,0.0,0.0
2023-06-07 14:45:00-04:00,121.65499877929688,121.93000030517578,121.51000213623047,121.86100006103516,2159329,0.0,0.0
2023-06-07 15:00:00-04:00,121.86499786376953,122.01000213623047,121.41999816894531,121.50070190429688,2223603,0.0,0.0
2023-06-07 15:15:00-04:00,121.50499725341797,121.70999908447266,121.26000213623047,121.48699951171875,2316545,0.0,0.0
2023-06-07 15:30:00-04:00,121.48500061035156,121.48999786376953,120.62999725341797,120.93000030517578,4183880,0.0,0.0
2023-06-07 15:45:00-04:00,120.93000030517578,121.31999969482422,120.76000213623047,121.2300033569336,6683724,0.0,0.0
2023-06-08 09:30:00-04:00,123.01000213623047,124.08000183105469,122.25789642333984,123.93000030517578,8804023,0.0,0.0
2023-06-08 09:45:00-04:00,123.90399932861328,123.94499969482422,122.76000213623047,123.37000274658203,3758681,0.0,0.0
2023-06-08 10:00:00-04:00,123.27999877929688,124.4000015258789,123.27999877929688,124.22840118408203,4078073,0.0,0.0
2023-06-08 10:15:00-04:00,124.2249984741211,124.86990356445312,124.18209838867188,124.81999969482422,3533026,0.0,0.0
2023-06-08 10:30:00-04:00,124.82890319824219,125.0999984741211,124.4000015258789,124.94000244140625,3617876,0.0,0.0
2023-06-08 10:45:00-04:00,124.93879699707031,125.2300033569336,124.93000030517578,125.0250015258789,2223887,0.0,0.0
2023-06-08 11:00:00-04:00,125.02770233154297,125.625,124.87999725341797,125.12680053710938,2914917,0.0,0.0
2023-06-08 11:15:00-04:00,125.11499786376953,125.27899932861328,124.4800033569336,124.8998031616211,2200703,0.0,0.0
2023-06-08 11:30:00-04:00,124.8949966430664,125.08999633789062,124.47000122070312,124.847900390625,1686685,0.0,0.0
2023-06-08 11:45:00-04:00,124.8499984741211,125.1500015258789,124.68499755859375,124.94000244140625,1448452,0.0,0.0
2023-06-08 12:00:00-04:00,124.94000244140625,125.0198974609375,124.62999725341797,124.70819854736328,1128200,0.0,0.0
2023-06-08 12:15:00-04:00,124.70500183105469,124.95999908447266,124.55000305175781,124.91349792480469,1174374,0.0,0.0
2023-06-08 12:30:00-04:00,124.91000366210938,124.91999816894531,124.44000244140625,124.51000213623047,1060111,0.0,0.0
2023-06-08 12:45:00-04:00,124.51000213623047,124.66999816894531,124.25,124.52999877929688,1166745,0.0,0.0
2023-06-08 13:00:00-04:00,124.54000091552734,124.80999755859375,124.45999908447266,124.70349884033203,872679,0.0,0.0
2023-06-08 13:15:00-04:00,124.69999694824219,124.74500274658203,124.13999938964844,124.18009948730469,1097242,0.0,0.0
2023-06-08 13:30:00-04:00,124.18499755859375,124.23999786376953,123.88999938964844,123.96499633789062,1228410,0.0,0.0
2023-06-08 13:45:00-04:00,123.96009826660156,124.04000091552734,123.63999938964844,123.74330139160156,1122791,0.0,0.0
2023-06-08 14:00:00-04:00,123.76000213623047,123.80999755859375,123.46499633789062,123.54989624023438,1438887,0.0,0.0
2023-06-08 14:15:00-04:00,123.54000091552734,123.89790344238281,123.4937973022461,123.83499908447266,1636814,0.0,0.0
2023-06-08 14:30:00-04:00,123.83999633789062,124.27999877929688,123.83999633789062,124.13500213623047,1237472,0.0,0.0
2023-06-08 14:45:00-04:00,124.13500213623047,124.13999938964844,123.875,123.8949966430664,996265,0.0,0.0
2023-06-08 15:00:00-04:00,123.8949966430664,124.1500015258789,123.86000061035156,123.94499969482422,1252177,0.0,0.0
2023-06-08 15:15:00-04:00,123.94999694824219,124.0199966430664,123.3499984741211,123.86000061035156,1219159,0.0,0.0
2023-06-08 15:30:00-04:00,123.8499984741211,124.26000213623047,123.80000305175781,124.15499877929688,1527659,0.0,0.0
2023-06-08 15:45:00-04:00,124.1500015258789,124.3499984741211,123.8949966430664,124.22000122070312,4251897,0.0,0.0
2023-06-09 09:30:00-04:00,124.08000183105469,125.61000061035156,123.94000244140625,125.44999694824219,6642492,0.0,0.0
2023-06-09 09:45:00-04:00,125.45500183105469,125.75990295410156,124.93000030517578,125.16000366210938,3188988,0.0,0.0
2023-06-09 10:00:00-04:00,125.15679931640625,125.7249984741211,125.15679931640625,125.56999969482422,2405405,0.0,0.0
2023-06-09 10:15:00-04:00,125.58000183105469,125.80000305175781,125.37000274658203,125.41000366210938,1536612,0.0,0.0
2023-06-09 10:30:00-04:00,125.41999816894531,125.489501953125,124.13860321044922,124.31990051269531,2151585,0.0,0.0
2023-06-09 10:45:00-04:00,124.31999969482422,124.36990356445312,123.4800033569336,123.61499786376953,2543368,0.0,0.0
2023-06-09 11:00:00-04:00,123.61499786376953,124.5199966430664,123.59040069580078,124.30000305175781,1932649,0.0,0.0
2023-06-09 11:15:00-04:00,124.29000091552734,124.29499816894531,123.54000091552734,123.57150268554688,1837231,0.0,0.0
2023-06-09 11:30:00-04:00,123.58000183105469,123.9000015258789,123.36000061035156,123.81510162353516,2063249,0.0,0.0
2023-06-09 11:45:00-04:00,123.80999755859375,124.06999969482422,123.5448989868164,123.59220123291016,1479379,0.0,0.0
2023-06-09 12:00:00-04:00,123.5999984741211,123.80999755859375,123.19000244140625,123.79499816894531,1505237,0.0,0.0
2023-06-09 12:15:00-04:00,123.80000305175781,123.91999816894531,123.44999694824219,123.61499786376953,1137587,0.0,0.0
2023-06-09 12:30:00-04:00,123.61979675292969,123.74500274658203,123.30999755859375,123.52999877929688,952477,0.0,0.0
2023-06-09 12:45:00-04:00,123.54000091552734,123.80000305175781,123.40499877929688,123.75859832763672,827072,0.0,0.0
2023-06-09 13:00:00-04:00,123.76000213623047,123.91500091552734,123.66999816894531,123.86000061035156,943534,0.0,0.0
2023-06-09 13:15:00-04:00,123.87000274658203,124.04499816894531,123.70999908447266,124.01000213623047,869423,0.0,0.0
2023-06-09 13:30:00-04:00,124.0199966430664,124.29000091552734,123.94940185546875,124.22419738769531,1148431,0.0,0.0
2023-06-09 13:45:00-04:00,124.2300033569336,124.62000274658203,124.22000122070312,124.47000122070312,1637771,0.0,0.0
2023-06-09 14:00:00-04:00,124.46499633789062,124.52999877929688,124.13999938964844,124.1500015258789,1055075,0.0,0.0
2023-06-09 14:15:00-04:00,124.152099609375,124.4999008178711,124.05000305175781,124.16729736328125,898794,0.0,0.0
2023-06-09 14:30:00-04:00,124.16000366210938,124.24810028076172,123.9000015258789,123.98999786376953,916447,0.0,0.0
2023-06-09 14:45:00-04:00,123.99500274658203,124.1500015258789,123.91999816894531,124.10009765625,842935,0.0,0.0
2023-06-09 15:00:00-04:00,124.10160064697266,124.16000366210938,123.61930084228516,123.72000122070312,1253927,0.0,0.0
2023-06-09 15:15:00-04:00,123.72000122070312,123.83000183105469,123.55500030517578,123.71499633789062,1158694,0.0,0.0
2023-06-09 15:30:00-04:00,123.70999908447266,123.80000305175781,123.58000183105469,123.625,1467512,0.0,0.0
2023-06-09 15:45:00-04:00,123.62999725341797,123.66999816894531,123.20999908447266,123.44999694824219,3481970,0.0,0.0
2023-06-12 09:30:00-04:00,124.0199966430664,124.5199966430664,123.52999877929688,124.5,4751622,0.0,0.0
2023-06-12 09:45:00-04:00,124.51000213623047,124.93000030517578,124.05999755859375,124.7300033569336,3261508,0.0,0.0
2023-06-12 10:00:00-04:00,124.73500061035156,124.98999786376953,124.38999938964844,124.61000061035156,1905839,0.0,0.0
2023-06-12 10:15:00-04:00,124.61000061035156,125.11000061035156,124.31009674072266,124.8301010131836,2029374,0.0,0.0
2023-06-12 10:30:00-04:00,124.83999633789062,125.16999816894531,124.5999984741211,125.01499938964844,1469498,0.0,0.0
2023-06-12 10:45:00-04:00,125.01499938964844,125.29000091552734,124.8499984741211,124.94499969482422,1661768,0.0,0.0
2023-06-12 11:00:00-04:00,124.95999908447266,125.08619689941406,124.56999969482422,124.94999694824219,1207114,0.0,0.0
2023-06-12 11:15:00-04:00,124.94999694824219,125.23999786376953,124.77999877929688,125.06009674072266,1322367,0.0,0.0
2023-06-12 11:30:00-04:00,125.06999969482422,125.58999633789062,125.06999969482422,125.502197265625,1669434,0.0,0.0
2023-06-12 11:45:00-04:00,125.5,125.62010192871094,125.34500122070312,125.61990356445312,1358927,0.0,0.0
2023-06-12 12:00:00-04:00,125.62000274658203,125.63999938964844,125.37999725341797,125.46739959716797,982589,0.0,0.0
2023-06-12 12:15:00-04:00,125.45500183105469,125.58000183105469,125.3499984741211,125.5105972290039,873891,0.0,0.0
2023-06-12 12:30:00-04:00,125.5199966430664,125.69999694824219,125.37999725341797,125.46499633789062,931045,0.0,0.0
2023-06-12 12:45:00-04:00,125.47000122070312,125.58000183105469,125.28500366210938,125.572998046875,779655,0.0,0.0
2023-06-12 13:00:00-04:00,125.56999969482422,125.87999725341797,125.5250015258789,125.875,1401102,0.0,0.0
2023-06-12 13:15:00-04:00,125.875,125.95999908447266,125.66000366210938,125.83000183105469,983024,0.0,0.0
2023-06-12 13:30:00-04:00,125.83499908447266,126.08999633789062,125.7300033569336,126.06500244140625,1209064,0.0,0.0
2023-06-12 13:45:00-04:00,126.06500244140625,126.18000030517578,125.98999786376953,126.11499786376953,1029337,0.0,0.0
2023-06-12 14:00:00-04:00,126.11499786376953,126.20999908447266,125.94999694824219,126.0199966430664,1073249,0.0,0.0
2023-06-12 14:15:00-04:00,126.01499938964844,126.09010314941406,125.91000366210938,125.92960357666016,855102,0.0,0.0
2023-06-12 14:30:00-04:00,125.92500305175781,126.19000244140625,125.91000366210938,126.18000030517578,912642,0.0,0.0
2023-06-12 14:45:00-04:00,126.18499755859375,126.48999786376953,126.18499755859375,126.48500061035156,1378790,0.0,0.0
2023-06-12 15:00:00-04:00,126.48999786376953,126.66999816894531,126.30000305175781,126.62000274658203,1584218,0.0,0.0
2023-06-12 15:15:00-04:00,126.62000274658203,126.77999877929688,126.36000061035156,126.42500305175781,1321495,0.0,0.0
2023-06-12 15:30:00-04:00,126.41999816894531,126.55000305175781,126.19000244140625,126.21499633789062,1800475,0.0,0.0
2023-06-12 15:45:00-04:00,126.20999908447266,126.66000366210938,126.16999816894531,126.66000366210938,4199141,0.0,0.0
2023-06-13 09:30:00-04:00,128.1199951171875,128.41000366210938,126.66999816894531,126.98989868164062,6746663,0.0,0.0
2023-06-13 09:45:00-04:00,126.98999786376953,127.20999908447266,126.36000061035156,126.52999877929688,3374121,0.0,0.0
2023-06-13 10:00:00-04:00,126.55000305175781,126.86959838867188,125.37999725341797,125.44999694824219,3187479,0.0,0.0
2023-06-13 10:15:00-04:00,125.43000030517578,125.87979888916016,125.18000030517578,125.63009643554688,2460422,0.0,0.0
2023-06-13 10:30:00-04:00,125.63189697265625,126.55000305175781,125.56999969482422,126.13050079345703,2115349,0.0,0.0
2023-06-13 10:45:00-04:00,126.12999725341797,126.6500015258789,126.04000091552734,126.44000244140625,1528054,0.0,0.0
2023-06-13 11:00:00-04:00,126.44000244140625,127.0999984741211,126.37000274658203,126.94999694824219,1664993,0.0,0.0
2023-06-13 11:15:00-04:00,126.94999694824219,127.25,126.78610229492188,127.05000305175781,1781790,0.0,0.0
2023-06-13 11:30:00-04:00,127.05000305175781,127.2699966430664,126.83999633789062,127.0999984741211,1925809,0.0,0.0
2023-06-13 11:45:00-04:00,127.0999984741211,127.15799713134766,126.52999877929688,126.55000305175781,1244162,0.0,0.0
2023-06-13 12:00:00-04:00,126.54000091552734,126.79000091552734,126.33999633789062,126.58999633789062,1283808,0.0,0.0
2023-06-13 12:15:00-04:00,126.5885009765625,126.61000061035156,125.87000274658203,126.18360137939453,1604982,0.0,0.0
2023-06-13 12:30:00-04:00,126.18009948730469,126.61000061035156,126.11009979248047,126.43000030517578,978911,0.0,0.0
2023-06-13 12:45:00-04:00,126.42109680175781,126.58989715576172,126.23999786376953,126.56390380859375,892956,0.0,0.0
2023-06-13 13:00:00-04:00,126.56999969482422,126.7699966430664,126.33000183105469,126.5020980834961,1202367,0.0,0.0
2023-06-13 13:15:00-04:00,126.48999786376953,126.73999786376953,126.43000030517578,126.63999938964844,902559,0.0,0.0
2023-06-13 13:30:00-04:00,126.66000366210938,126.83999633789062,126.44999694824219,126.63500213623047,973348,0.0,0.0
2023-06-13 13:45:00-04:00,126.63500213623047,126.66999816894531,126.38999938964844,126.55999755859375,828744,0.0,0.0
2023-06-13 14:00:00-04:00,126.55000305175781,126.66000366210938,126.12000274658203,126.33999633789062,1052551,0.0,0.0
2023-06-13 14:15:00-04:00,126.34200286865234,126.49299621582031,125.97000122070312,126.04000091552734,1012750,0.0,0.0
2023-06-13 14:30:00-04:00,126.04000091552734,126.47000122070312,125.94000244140625,126.43000030517578,1348096,0.0,0.0
2023-06-13 14:45:00-04:00,126.41999816894531,126.5250015258789,126.13999938964844,126.37999725341797,904229,0.0,0.0
